Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,YearOfBirth,Score
Male,Asian,English,Pretrial,Jail Inmate,Single,1,2048,0
Female,African-American,English,Other,Probation,Single,1,1978,0
Female,African-American,English,Other,Probation,Single,1,1978,0
Female,African-American,English,Other,Probation,Single,1,1978,0
Male,African-American,English,Other,Probation,Single,1,1985,0
Male,African-American,English,Other,Probation,Single,1,1985,0
Male,African-American,English,Other,Probation,Single,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1984,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1984,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1984,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2062,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2062,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2062,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,African-American,English,Other,Probation,Divorced,1,1984,0
Female,African-American,English,Other,Probation,Divorced,1,1984,0
Female,African-American,English,Other,Probation,Divorced,1,1984,0
Male,African-American,English,Post Sentence,Probation,Single,1,2069,0
Male,African-American,English,Post Sentence,Probation,Single,1,2069,0
Male,African-American,English,Post Sentence,Probation,Single,1,2069,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2057,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2057,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2057,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1978,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1978,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1978,0
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2070,0
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2070,0
Male,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2070,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2069,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2069,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2069,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2061,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2061,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2061,0
Female,African-American,English,Post Sentence,Probation,Married,1,1977,0
Female,African-American,English,Post Sentence,Probation,Married,1,1977,0
Female,African-American,English,Post Sentence,Probation,Married,1,1977,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1979,1
Male,Caucasian,English,Post Sentence,Probation,Single,3,1979,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1979,2
Male,Caucasian,English,Post Sentence,Probation,Widowed,1,2067,0
Male,Caucasian,English,Post Sentence,Probation,Widowed,1,2067,0
Male,Caucasian,English,Post Sentence,Probation,Widowed,1,2067,0
Female,African-American,English,Post Sentence,Probation,Single,2,1993,1
Female,African-American,English,Post Sentence,Probation,Single,2,1993,1
Female,African-American,English,Post Sentence,Probation,Single,2,1993,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1990,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1990,1
Male,Caucasian,English,Post Sentence,Probation,Single,2,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1987,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1987,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1987,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2063,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2063,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Divorced,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Single,3,1993,2
Male,Hispanic,English,Post Sentence,Probation,Single,3,1993,1
Male,Hispanic,English,Post Sentence,Probation,Single,3,1993,0
Female,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1984,0
Female,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1984,1
Female,Hispanic,English,Pretrial,Pretrial Defendant,Married,1,1984,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1992,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1992,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1992,0
Male,African-American,English,Post Sentence,Probation,Married,1,2063,0
Male,African-American,English,Post Sentence,Probation,Married,1,2063,0
Male,African-American,English,Post Sentence,Probation,Married,1,2063,1
Male,African-American,English,Post Sentence,Probation,Married,4,1978,2
Male,African-American,English,Post Sentence,Probation,Married,4,1978,2
Male,African-American,English,Post Sentence,Probation,Married,4,1978,2
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1987,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1987,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1987,0
Male,African-American,English,Post Sentence,Probation,Single,1,2065,0
Male,African-American,English,Post Sentence,Probation,Single,1,2065,0
Male,African-American,English,Post Sentence,Probation,Single,1,2065,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1986,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1986,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1986,0
Female,African-American,English,Post Sentence,Probation,Married,1,2063,0
Female,African-American,English,Post Sentence,Probation,Married,1,2063,0
Female,African-American,English,Post Sentence,Probation,Married,1,2063,0
Male,Asian,English,Post Sentence,Probation,Separated,1,2064,0
Male,Asian,English,Post Sentence,Probation,Separated,1,2064,0
Male,Asian,English,Post Sentence,Probation,Separated,1,2064,1
Female,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2069,0
Female,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2069,0
Female,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2069,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2069,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2069,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2069,1
Male,Caucasian,English,Post Sentence,Probation,Single,3,1993,1
Male,Caucasian,English,Post Sentence,Probation,Single,3,1993,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1993,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,2
Male,Caucasian,English,Post Sentence,Probation,Single,2,2061,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,2061,1
Male,Caucasian,English,Post Sentence,Probation,Single,2,2061,2
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,1986,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2061,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2061,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2061,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,2
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2056,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2056,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2056,0
Female,Hispanic,English,Post Sentence,Probation,Married,1,1982,0
Female,Hispanic,English,Post Sentence,Probation,Married,1,1982,0
Female,Hispanic,English,Post Sentence,Probation,Married,1,1982,0
Male,Arabic,English,Pretrial,Pretrial Defendant,Married,1,1975,0
Male,Arabic,English,Pretrial,Pretrial Defendant,Married,1,1975,0
Male,Arabic,English,Pretrial,Pretrial Defendant,Married,1,1975,0
Female,Hispanic,English,Post Sentence,Probation,Single,2,1992,1
Female,Hispanic,English,Post Sentence,Probation,Single,2,1992,1
Female,Hispanic,English,Post Sentence,Probation,Single,2,1992,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2063,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2063,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2063,1
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,Caucasian,English,Conditional Release,Probation,Single,1,1975,0
Male,Caucasian,English,Conditional Release,Probation,Single,1,1975,0
Male,Caucasian,English,Conditional Release,Probation,Single,1,1975,0
Male,Other Race,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,Other Race,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,Other Race,English,Pretrial,Jail Inmate,Single,4,1995,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1972,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1972,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1972,1
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1982,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1982,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1982,0
Male,Other Race,English,Post Sentence,Probation,Single,1,2056,0
Male,Other Race,English,Post Sentence,Probation,Single,1,2056,0
Male,Other Race,English,Post Sentence,Probation,Single,1,2056,0
Male,African-American,English,Post Sentence,Probation,Single,3,1991,1
Male,African-American,English,Post Sentence,Probation,Single,3,1991,2
Male,African-American,English,Post Sentence,Probation,Single,3,1991,1
Female,Caucasian,English,Pretrial,Jail Inmate,Married,1,1974,0
Female,Caucasian,English,Pretrial,Jail Inmate,Married,1,1974,1
Female,Caucasian,English,Pretrial,Jail Inmate,Married,1,1974,1
Male,African-American,English,Post Sentence,Probation,Single,1,1982,0
Male,African-American,English,Post Sentence,Probation,Single,1,1982,0
Male,African-American,English,Post Sentence,Probation,Single,1,1982,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1984,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1984,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1984,0
Male,African-American,English,Post Sentence,Probation,Single,4,2061,2
Male,African-American,English,Post Sentence,Probation,Single,4,2061,2
Male,African-American,English,Post Sentence,Probation,Single,4,2061,2
Male,Hispanic,English,Other,Probation,Separated,1,1975,0
Male,Hispanic,English,Other,Probation,Separated,1,1975,0
Male,Hispanic,English,Other,Probation,Separated,1,1975,0
Male,Other Race,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,Other Race,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Other Race,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,African-American,English,Post Sentence,Probation,Single,2,1988,1
Male,African-American,English,Post Sentence,Probation,Single,2,1988,0
Male,African-American,English,Post Sentence,Probation,Single,2,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2065,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2065,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,2065,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1985,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1985,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1985,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2063,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2063,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2063,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1976,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1976,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1976,2
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2059,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2059,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,2059,0
Male,Hispanic,English,Other,Probation,Married,1,2055,0
Male,Hispanic,English,Other,Probation,Married,1,2055,0
Male,Hispanic,English,Other,Probation,Married,1,2055,0
Male,African-American,English,Post Sentence,Probation,Single,1,1990,0
Male,African-American,English,Post Sentence,Probation,Single,1,1990,0
Male,African-American,English,Post Sentence,Probation,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2057,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2057,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2057,0
Male,African-American,English,Other,Probation,Single,2,1983,0
Male,African-American,English,Other,Probation,Single,2,1983,1
Male,African-American,English,Other,Probation,Single,2,1983,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1996,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1996,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1996,0
Male,Caucasian,English,Post Sentence,Probation,Single,4,1989,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1989,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1989,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Divorced,1,2070,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1975,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1975,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1975,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2052,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2052,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2052,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1984,2
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,1
Male,African-American,English,Post Sentence,Probation,Single,2,1994,1
Male,African-American,English,Post Sentence,Probation,Single,2,1994,1
Male,African-American,English,Post Sentence,Probation,Single,2,1994,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1985,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1985,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1985,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,1
Male,African-American,English,Post Sentence,Probation,Single,1,1991,0
Male,African-American,English,Post Sentence,Probation,Single,1,1991,1
